# duration,x^0,x^1,x^2,x^3,x^4,x^5,x^6,x^7,y^0,y^1,y^2,y^3,y^4,y^5,y^6,y^7,z^0,z^1,z^2,z^3,z^4,z^5,z^6,z^7,yaw^0,yaw^1,yaw^2,yaw^3,yaw^4,yaw^5,yaw^6,yaw^7
1.500000,1.000061,0.000214,0.174565,-0.000621,-0.007466,-0.001652,0.000193,0.000151,1.500406,0.414739,-0.008266,-0.005303,-0.031090,-0.017427,0.025817,-0.006754,0.850066,0.050210,-0.000586,-0.000609,0.000695,0.000830,-0.000927,0.000224,12.566765,0.834812,-0.008580,0.038377,-0.026573,-0.017852,0.023808,-0.006298
1.500000,1.345494,0.397946,0.053968,-0.042797,-0.008968,0.005653,-0.001438,0.000229,1.974953,0.131030,-0.156654,-0.038101,0.012146,0.020879,-0.014437,0.002815,0.925088,0.050318,-0.000676,-0.000720,0.000650,0.000889,-0.000873,0.000195,13.822703,0.840130,0.006529,-0.031558,0.025158,0.010378,-0.017732,0.004946
1.500000,1.904472,0.245780,-0.141496,-0.025822,0.002176,0.005259,-0.001327,0.000062,1.794122,-0.336994,-0.106909,0.028805,0.026806,-0.006534,-0.005606,0.002267,1.000043,0.050488,-0.000309,-0.001162,0.000415,0.000946,-0.000644,0.000108,15.079783,0.835501,-0.003340,0.032398,-0.045245,0.016392,0.004697,-0.002774
1.500000,1.904519,-0.246050,-0.141752,0.026929,0.010611,-0.002305,0.000323,-0.000100,1.206271,-0.341444,0.099932,0.065968,-0.030075,-0.009669,0.016701,-0.004784,1.074957,0.050554,0.000350,-0.001672,0.000142,0.001000,-0.000417,0.000025,16.336385,0.841071,-0.000887,-0.044805,0.084773,-0.049018,0.004263,0.002474
1.500000,1.345571,-0.397891,0.053469,0.042830,0.004647,-0.006741,0.001291,-0.000032,1.024405,0.132343,0.169736,-0.052428,0.034026,0.002190,-0.020399,0.006765,1.149911,0.050492,0.000719,-0.002138,0.000305,0.001248,-0.000653,0.000078,17.592538,0.831136,0.005826,0.087070,-0.190594,0.137011,-0.033080,0.000311
1.500000,1.000086,-0.000014,0.174349,0.000495,-0.007938,-0.002306,0.000755,0.000034,1.500005,0.412455,-0.003108,0.022806,-0.091453,0.011017,0.031119,-0.011035,1.224971,0.050405,0.000211,-0.002455,0.001431,0.001758,-0.001799,0.000423,18.850274,0.849013,-0.013659,-0.151537,0.377203,-0.323610,0.113273,-0.012825
1.500000,1.345491,0.397901,0.054255,-0.042114,-0.010460,0.005234,-0.000063,-0.000227,1.975260,0.139282,-0.159983,-0.132846,0.179982,-0.059882,-0.020178,0.011186,1.300105,0.050080,-0.001276,-0.000728,0.002627,0.000984,-0.002608,0.000829,20.104914,0.824392,0.031235,0.203875,-0.668263,0.729811,-0.342236,0.058773
1.500000,1.904474,0.246686,-0.140838,-0.031624,0.004752,0.009853,-0.005341,0.000924,1.793585,-0.350811,-0.097452,0.219756,-0.401658,0.324142,-0.100718,0.008065,1.375115,0.048940,-0.001803,0.007937,-0.003162,-0.005468,0.004589,-0.000950,21.364689,0.839147,-0.057835,-0.072026,0.723515,-1.137401,0.687055,-0.145258
1.500000,1.904711,-0.245422,-0.144711,0.021764,0.022964,-0.000903,-0.009253,0.003315,1.208404,-0.323218,0.046778,-0.266366,1.150848,-1.367432,0.678955,-0.122059,1.449756,0.049304,0.003575,0.007272,-0.015979,-0.002596,0.012796,-0.004446,22.619953,0.878292,0.007249,-0.684246,1.402140,-0.987372,0.216681,0.008875
1.500000,1.345063,-0.402806,0.058673,0.101949,-0.069935,-0.059461,0.101547,-0.033095,1.020303,0.145056,0.327282,0.073611,-2.431780,4.470727,-2.976363,0.672865,1.525474,0.056177,-0.004378,-0.071097,0.080338,0.064588,-0.107001,0.032516,23.864626,0.797621,0.402793,1.711301,-9.578031,14.313580,-8.641920,1.845893
