# duration,x^0,x^1,x^2,x^3,x^4,x^5,x^6,x^7,y^0,y^1,y^2,y^3,y^4,y^5,y^6,y^7,z^0,z^1,z^2,z^3,z^4,z^5,z^6,z^7,yaw^0,yaw^1,yaw^2,yaw^3,yaw^4,yaw^5,yaw^6,yaw^7
2.000000,1.345455,-0.149361,0.007691,0.001544,0.002030,-0.001829,0.000687,-0.000096,1.024460,0.048543,0.023413,-0.001595,0.002493,-0.002794,0.001189,-0.000179,1.000005,0.025073,0.000079,-0.000147,-0.000322,0.000452,-0.000184,0.000025,11.309698,0.314335,0.000418,-0.001480,0.001394,-0.000639,0.000177,-0.000026
2.000000,1.095526,-0.092383,0.019940,0.000958,0.001025,-0.000907,0.000300,-0.000037,1.206054,0.127241,0.014979,-0.003618,0.001572,-0.001022,0.000354,-0.000051,1.049991,0.025224,0.000084,-0.000223,-0.000347,0.000475,-0.000181,0.000023,11.938136,0.314327,-0.000766,-0.001860,0.005130,-0.003898,0.001194,-0.000127
2.000000,0.999996,0.000033,0.024699,0.000011,-0.000436,0.000315,-0.000156,0.000027,1.500022,0.157233,-0.000287,-0.003994,0.003391,-0.002659,0.000895,-0.000109,1.099961,0.025191,0.000219,-0.000257,-0.000370,0.000460,-0.000163,0.000019,12.566320,0.313507,0.000398,0.003029,-0.003226,0.000044,0.000829,-0.000213
2.000000,1.095492,0.092240,0.020023,-0.000879,-0.001719,0.001421,-0.000567,0.000084,1.793841,0.126845,-0.014163,-0.001147,-0.000456,-0.000986,0.000872,-0.000181,1.149949,0.025129,0.000230,-0.000242,-0.000352,0.000467,-0.000177,0.000022,13.194677,0.315256,0.000168,-0.007918,0.011290,-0.005922,0.001186,-0.000051
2.000000,1.345479,0.149280,0.007639,-0.001373,-0.002354,0.001981,-0.000764,0.000111,1.975486,0.049283,-0.023207,-0.006040,0.007890,-0.004527,0.001167,-0.000106,1.199998,0.025164,0.000099,-0.000273,-0.000321,0.000526,-0.000219,0.000029,13.823009,0.313229,0.000133,0.006647,-0.010731,0.006531,-0.001683,0.000146
2.000000,1.654554,0.149254,-0.007778,-0.001337,-0.002083,0.001826,-0.000697,0.000100,1.975483,-0.048846,-0.022988,0.003688,-0.005595,0.003625,-0.000829,0.000041,1.249996,0.025248,0.000068,-0.000356,-0.000315,0.000579,-0.000244,0.000033,14.451378,0.314654,-0.001194,-0.005757,0.017248,-0.016399,0.006567,-0.000952
2.000000,1.904493,0.092298,-0.020093,-0.000734,-0.001065,0.000915,-0.000323,0.000044,1.794049,-0.126245,-0.016327,-0.005560,0.019555,-0.015919,0.005549,-0.000708,1.299966,0.025276,0.000113,-0.000416,-0.000296,0.000616,-0.000274,0.000038,15.079486,0.315158,0.002584,-0.006183,-0.002881,0.010288,-0.005939,0.001049
2.000000,2.000028,-0.000124,-0.024890,0.000246,0.000418,-0.000317,0.000125,-0.000017,1.499834,-0.157544,0.002478,0.005786,-0.015289,0.015809,-0.006579,0.000977,1.350022,0.025213,-0.000073,-0.000423,-0.000163,0.000715,-0.000393,0.000064,15.708016,0.311992,-0.000763,0.019736,-0.030631,0.018044,-0.004310,0.000300
2.000000,1.904540,-0.092394,-0.020270,0.001292,0.001732,-0.001515,0.000561,-0.000075,1.206177,-0.128293,0.012446,0.010230,0.000404,-0.011024,0.007327,-0.001399,1.400098,0.025092,-0.000569,-0.000115,0.000117,0.000669,-0.000522,0.000103,16.336702,0.315977,-0.006756,-0.025127,0.082625,-0.081091,0.033231,-0.004923
2.000000,1.654538,-0.149638,-0.007898,0.002328,0.002308,-0.002488,0.000987,-0.000136,1.024714,-0.044896,0.019668,-0.038862,0.091805,-0.076712,0.027882,-0.003731,1.450130,0.024579,-0.001060,0.001680,0.000097,-0.000659,0.000168,0.000002,16.964328,0.318937,0.005292,-0.047770,0.060319,-0.025240,0.001364,0.000824
2.000000,1.345398,-0.149797,0.008055,0.003142,0.001270,-0.003275,0.001818,-0.000311,1.023719,0.050234,0.037514,-0.000969,-0.090936,0.128195,-0.064494,0.011073,1.499961,0.024023,0.000257,0.004055,-0.002348,-0.002716,0.002499,-0.000522,17.591472,0.309135,0.028519,0.105094,-0.406398,0.444642,-0.199621,0.032042
2.000000,1.095211,-0.091571,0.022579,-0.001119,-0.001625,-0.000152,0.001729,-0.000565,1.203469,0.112112,0.067249,0.281116,-0.960091,1.010725,-0.443013,0.069574,1.550150,0.027376,0.000124,-0.015692,0.005036,0.020199,-0.016296,0.003375,18.216299,0.278277,0.099681,0.643431,-2.057648,2.125214,-0.922125,0.143923
