# duration,x^0,x^1,x^2,x^3,x^4,x^5,x^6,x^7,y^0,y^1,y^2,y^3,y^4,y^5,y^6,y^7,z^0,z^1,z^2,z^3,z^4,z^5,z^6,z^7,yaw^0,yaw^1,yaw^2,yaw^3,yaw^4,yaw^5,yaw^6,yaw^7
1.333333,0.800065,0.000104,0.077605,-0.001262,-0.000566,0.000700,-0.000572,0.000079,1.499266,0.332483,0.014749,-0.053129,0.016072,0.024165,-0.020865,0.004453,0.599998,0.030513,-0.000111,-0.001387,0.000676,0.000714,-0.000548,0.000089,-6.283332,-0.474471,0.001700,0.031691,-0.040680,-0.011125,0.032474,-0.010841
1.333333,0.933714,0.194661,0.062998,-0.010192,-0.000422,0.002790,-0.001835,0.000315,1.911612,0.270290,-0.048646,-0.034409,0.032223,0.009152,-0.024602,0.008015,0.639933,0.030170,0.000400,-0.001193,0.000548,0.000568,-0.000529,0.000112,-6.912019,-0.467713,0.011047,-0.042668,0.024223,0.021712,-0.023620,0.005652
1.333333,1.283574,0.314386,0.024762,-0.014970,0.000247,0.003738,-0.002890,0.000637,2.166176,0.100405,-0.082651,0.020461,-0.008917,-0.012260,0.010720,-0.002187,0.680040,0.030095,-0.000192,-0.000821,0.000790,0.000586,-0.000757,0.000190,-7.539456,-0.467956,-0.006186,-0.022035,0.036428,0.004586,-0.025145,0.008793
1.333333,1.716363,0.313987,-0.024487,-0.013709,0.001869,0.003595,-0.003714,0.000972,2.165613,-0.104150,-0.071907,0.021174,-0.021158,-0.006840,0.018154,-0.005920,0.720017,0.030298,-0.000209,-0.001032,0.000793,0.000644,-0.000724,0.000168,-8.167578,-0.474039,-0.010975,0.034400,-0.014595,-0.019521,0.017140,-0.003596
1.333333,2.066449,0.194401,-0.064284,-0.008444,0.002969,0.002449,-0.003131,0.000879,1.911063,-0.265493,-0.038265,-0.007481,0.004510,0.008270,-0.003454,-0.000132,0.760006,0.030228,-0.000084,-0.001112,0.000784,0.000661,-0.000707,0.000158,-8.796622,-0.474748,0.002608,0.024356,-0.028894,-0.010551,0.023814,-0.007479
1.333333,2.200055,0.000227,-0.078942,-0.000230,0.003267,0.000456,-0.001702,0.000572,1.500018,-0.326519,0.000495,-0.014782,0.026488,0.010590,-0.020383,0.005972,0.800003,0.030303,-0.000013,-0.001192,0.000715,0.000652,-0.000647,0.000140,-9.425258,-0.470627,0.008844,-0.015668,0.001755,0.006948,-0.001920,-0.000411
1.333333,2.066442,-0.193865,-0.064280,0.007869,0.002923,-0.001412,-0.000087,0.000164,1.089056,-0.266026,0.037102,0.009050,0.017262,-0.002867,-0.011890,0.004972,0.839979,0.030141,0.000015,-0.000979,0.000816,0.000604,-0.000789,0.000202,-10.053221,-0.468894,0.002164,-0.019310,0.016393,0.005907,-0.010665,0.002975
1.333333,1.716356,-0.313678,-0.024747,0.012326,0.001729,-0.002562,0.001345,-0.000250,0.834684,-0.105521,0.065816,0.036499,-0.016911,-0.017800,0.015808,-0.003183,0.880073,0.030214,-0.000460,-0.001008,0.000994,0.000732,-0.000877,0.000205,-10.681272,-0.469990,-0.002555,-0.003411,0.006084,-0.000032,-0.002364,0.000695
1.333333,1.283690,-0.313869,0.023868,0.012059,0.000528,-0.002532,0.001674,-0.000386,0.834025,0.097499,0.077193,0.027127,-0.037711,-0.013030,0.029338,-0.009131,0.919988,0.030505,0.000059,-0.001550,0.000669,0.000744,-0.000546,0.000086,-11.309536,-0.470251,-0.002621,-0.006710,0.011131,0.003541,-0.009628,0.003127
1.333333,0.933724,-0.193779,0.062907,0.006517,-0.000418,-0.001178,0.001084,-0.000334,1.087899,0.267223,0.057412,-0.024822,-0.007813,0.011867,0.000017,-0.001736,0.959920,0.030088,0.000390,-0.001087,0.000705,0.000558,-0.000719,0.000188,-11.937671,-0.471978,-0.006507,0.005081,0.012014,-0.006549,-0.006814,0.003758
1.333333,0.799942,0.000440,0.078452,-0.002187,-0.001031,0.000784,-0.000058,-0.000123,1.499833,0.333549,0.003275,-0.046728,0.030889,0.016073,-0.027603,0.008250,1.000101,0.030050,-0.000647,-0.000674,0.001177,0.000679,-0.001107,0.000302,-12.566260,-0.476308,-0.003784,0.045344,-0.036950,-0.026074,0.037417,-0.010467
1.333333,0.933618,0.194316,0.063707,-0.010047,-0.000684,0.002606,-0.001700,0.000303,1.911696,0.266503,-0.051668,0.007771,-0.008756,-0.012149,0.013963,-0.003704,1.040043,0.030508,-0.000445,-0.001393,0.001027,0.000841,-0.000856,0.000180,-13.195416,-0.472552,0.013002,0.000764,-0.028620,0.006782,0.017243,-0.007709
1.333333,1.283683,0.314240,0.024205,-0.014451,0.000426,0.003688,-0.003088,0.000717,2.165432,0.102504,-0.067830,-0.002738,-0.022858,0.010916,0.011184,-0.006101,1.079958,0.030363,0.000227,-0.001639,0.000789,0.000796,-0.000660,0.000118,-13.823298,-0.465202,0.006818,-0.066574,0.065251,0.024715,-0.052731,0.016579
1.333333,1.716352,0.314149,-0.024583,-0.013689,0.001852,0.003561,-0.003705,0.000978,2.165918,-0.094383,-0.073537,-0.075244,0.091826,0.033895,-0.078993,0.025649,1.119992,0.030268,0.000154,-0.001475,0.000791,0.000765,-0.000687,0.000134,-14.450952,-0.474024,-0.010297,0.054942,-0.044645,-0.037738,0.057180,-0.017372
1.333333,2.066428,0.194179,-0.064323,-0.008017,0.003102,0.002317,-0.003340,0.000984,1.912354,-0.273957,-0.066632,0.109491,-0.065527,-0.070674,0.090383,-0.025588,1.159992,0.030284,0.000078,-0.001444,0.000839,0.000780,-0.000734,0.000148,-15.080051,-0.465612,0.012204,-0.064907,0.030146,0.070486,-0.072727,0.019006
1.333333,2.200155,0.000193,-0.079602,0.000272,0.003573,0.000399,-0.002014,0.000699,1.499373,-0.326968,0.017570,-0.042079,-0.002348,0.101964,-0.087043,0.021552,1.200007,0.030317,0.000002,-0.001573,0.000929,0.000878,-0.000791,0.000148,-15.706963,-0.470856,-0.020948,0.003582,0.089554,-0.115733,0.048874,-0.005764
1.333333,2.066440,-0.193860,-0.064533,0.008304,0.002989,-0.001612,-0.000176,0.000238,1.089553,-0.268663,0.021857,0.015625,0.146992,-0.224421,0.116837,-0.019964,1.240006,0.030447,0.000048,-0.002117,0.001123,0.001173,-0.000927,0.000142,-16.336759,-0.478347,0.012235,0.103119,-0.288241,0.257985,-0.084090,0.005525
1.333333,1.716366,-0.313872,-0.024894,0.013617,0.000986,-0.003374,0.002080,-0.000382,0.832999,-0.110825,0.104942,0.140479,-0.514745,0.578681,-0.266911,0.042623,1.280016,0.030612,-0.000023,-0.003518,0.002348,0.002154,-0.002150,0.000433,-16.963293,-0.460727,-0.032212,-0.223086,0.759863,-0.816916,0.354977,-0.051484
1.333333,1.283615,-0.314030,0.024926,0.015251,-0.004891,-0.005334,0.007674,-0.002287,0.836127,0.110133,0.011498,-0.255815,1.319657,-1.894783,1.114585,-0.234984,1.320117,0.030770,-0.001579,-0.006704,0.009210,0.005191,-0.009915,0.003029,-17.595799,-0.490784,0.089182,0.440026,-2.002844,2.733793,-1.561966,0.322678
1.333333,0.933414,-0.192839,0.068677,0.005088,-0.022258,-0.000511,0.030931,-0.014757,1.085285,0.285572,0.196190,-0.056347,-2.427675,5.390091,-4.130164,1.061765,1.360415,0.028621,-0.009070,-0.000251,0.035464,0.002168,-0.044404,0.019046,-18.217201,-0.496984,-0.207152,0.003914,3.660209,-7.961691,6.058252,-1.551919
