# duration,x^0,x^1,x^2,x^3,x^4,x^5,x^6,x^7,y^0,y^1,y^2,y^3,y^4,y^5,y^6,y^7,z^0,z^1,z^2,z^3,z^4,z^5,z^6,z^7,yaw^0,yaw^1,yaw^2,yaw^3,yaw^4,yaw^5,yaw^6,yaw^7
2.000000,1.999994,0.000104,-0.055570,-0.000024,0.001268,-0.000461,0.000273,-0.000054,1.499868,-0.235233,0.001649,0.004162,0.003445,-0.000778,-0.000190,0.000064,0.800103,0.030050,-0.000795,0.000307,0.000621,-0.000435,0.000058,0.000007,-9.425030,-0.470722,0.003581,-0.007588,0.002414,0.003133,-0.002303,0.000424
2.000000,1.793882,-0.190353,-0.032653,0.005343,0.003983,-0.002901,0.001089,-0.000159,1.095536,-0.138571,0.044339,0.005917,0.000091,-0.002016,0.001063,-0.000184,0.860065,0.029756,-0.000449,0.000883,0.000197,-0.000808,0.000401,-0.000061,-10.367160,-0.472003,-0.001460,0.005771,-0.002579,-0.002883,0.002479,-0.000500
2.000000,1.345493,-0.223805,0.017151,0.006138,0.003467,-0.002846,0.000942,-0.000123,1.024516,0.073132,0.052320,-0.006851,0.008406,-0.007207,0.002368,-0.000276,0.919990,0.029855,0.000144,0.000111,0.000093,-0.000344,0.000201,-0.000035,-11.309701,-0.469772,-0.000362,-0.013489,0.024941,-0.017664,0.005548,-0.000645
2.000000,1.024504,-0.072642,0.052736,0.001702,0.000159,-0.000328,-0.000060,0.000028,1.345314,0.223522,0.019068,-0.003714,-0.012792,0.009507,-0.002832,0.000288,0.979996,0.030018,0.000072,-0.000487,0.000534,-0.000102,-0.000073,0.000023,-12.252338,-0.472018,0.001991,0.005753,-0.017099,0.015278,-0.005767,0.000793
2.000000,1.095536,0.138469,0.044749,-0.004222,-0.003191,0.002523,-0.001079,0.000170,1.794131,0.191879,-0.035573,-0.017416,0.027591,-0.021884,0.007551,-0.000945,1.040001,0.029769,-0.000117,0.001027,-0.000058,-0.001198,0.000788,-0.000144,-13.194578,-0.471667,-0.002400,0.001772,0.011910,-0.018557,0.009469,-0.001612
2.000000,1.500036,0.235370,-0.000280,-0.006472,-0.003842,0.003170,-0.001173,0.000170,1.999710,-0.000885,-0.051563,0.006776,-0.025192,0.025380,-0.010112,0.001454,1.099938,0.030437,0.000777,-0.002221,0.000008,0.001938,-0.001134,0.000190,-14.136993,-0.467798,-0.001498,-0.033138,0.061918,-0.042607,0.012552,-0.001307
2.000000,1.904515,0.138117,-0.045101,-0.002972,-0.001495,0.000895,-0.000054,-0.000018,1.793951,-0.191626,-0.034852,0.016790,-0.001732,-0.009958,0.007557,-0.001537,1.160134,0.029879,-0.001386,0.000639,0.003110,-0.003638,0.001422,-0.000187,-15.080380,-0.474159,0.011343,0.034336,-0.117319,0.115326,-0.047189,0.006981
2.000000,1.975494,-0.072746,-0.052453,0.001996,0.001945,-0.001192,0.000648,-0.000125,1.346151,-0.219250,0.008512,-0.046963,0.139570,-0.120082,0.044229,-0.005968,1.219865,0.029673,0.001553,0.002687,-0.008883,0.007250,-0.002334,0.000257,-16.021838,-0.477701,-0.006394,0.067887,-0.091276,0.042252,-0.004525,-0.000817
2.000000,1.654615,-0.223315,-0.017686,0.003488,0.006096,-0.000946,-0.001009,0.000299,1.023277,-0.070663,0.074472,0.000997,-0.131668,0.185703,-0.093675,0.016117,1.280244,0.030647,-0.003316,-0.008174,0.028815,-0.027313,0.010588,-0.001468,-16.962257,-0.464150,-0.044608,-0.153808,0.608549,-0.668518,0.300491,-0.048249
2.000000,1.206022,-0.192858,0.032244,0.020101,-0.003386,-0.018923,0.015105,-0.003248,1.091419,0.116922,0.125350,0.413337,-1.435038,1.514693,-0.664770,0.104472,1.339604,0.031455,0.008610,0.001678,-0.070706,0.100152,-0.050406,0.008577,-17.899705,-0.417438,-0.149173,-0.966953,3.090280,-3.191246,1.384554,-0.216085
